Título,Nota,N_Avaliações,Desconto,Marca,Material,Gênero,Temporada,Review1,Review2,Review3,Qtd_Vendidos,Preço,Marca_Cod,Material_Cod,Temporada_Cod,Marca_Freq,Nota_MinMax,N_Avaliações_MinMax,Desconto_MinMax,Preço_MinMax,Material_Freq
Conjunto Blackout Zero Transparência  Preto,4.6,202.0,20.0,Modella,Suplex,Feminino,Não Definido,Sem comentários,"Simplesmente perfeito! 0 transparência e o tecido é de ótima qualidade. Eu amei!! tenho 1,75 e peso 89kg. Quadril 117, uso 44 e até 46. Se for mais que isso não serve.","O produto tem a qualidade boa. Realmente não é transparente e o top não é curto, é como se fosse um cropped. A calça aperta um pouco mas é só o tempo de ela ceder. Indico e compraria novamente.",1000,79.92,531,151,1,0.0009095043201455,0.8518518518518517,0.02225404869450259,0.30303030303030304,0.11773131884997101,0.010777084515031198
Kit 2 Short Jeans Plus Size Feminino Cintura Alta Com Lycra,4.6,0.0,11.0,Menina Linda,Algodão,Feminino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,5,139.59,509,25,7,0.0100045475216007,0.8518518518518517,0.0,0.16666666666666669,0.21948432863817743,0.1820760068065797
Kit Com 5 Cuecas Slip Light Algodão Conforto Duradouro Zorba,4.6,0.0,0.0,Zorba,Algodão,Masculino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,5,78.9,838,25,7,0.0090950432014552,0.8518518518518517,0.0,0.0,0.11599195116128375,0.1820760068065797
Kit 3 Shorts Infantil Liso Roupa Verão Menino,4.6,0.0,0.0,Flor De Maçã,Algodão,Meninos,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,5,42.9,305,25,7,0.0004547521600727,0.8518518518518517,0.0,0.0,0.05460250332526176,0.1820760068065797
Kit 30 Pçs Enxoval Bebes Roupas Para Recem Nascido Atacado,4.6,48.0,11.0,Batutinhas Baby,Indeterminado,Bebês,Não Definido,"Comprei pra presente pra bebê que acabou de nascer, são ótimas pra usar no dia a dia e são lindas.",Top.,"Produto bom , ótimo custo benefício.",100,148.74,108,178,1,0.0063665302410186,0.8518518518518517,0.005288090778891704,0.16666666666666669,0.23508747996316634,0.3828701077708451
Kit 2 Legging Flare Forrada Calça Térmica Peluciada Inverno,5.0,7.0,0.0,Demec,Suplex,Feminino,Não Definido,"As calças são bonitas e confortáveis, muito quentinhas.",Amei ótimo qualidade superou minhas expectativas.,Sem comentários,25,49.9,225,151,1,0.0004547521600727,0.9999999999999999,0.0007711799052550402,0.0,0.06653934040448825,0.010777084515031198
Calça Jeans Masculina Consciência Jeans Slim Fit 22926,4.6,0.0,20.0,Consciência,Jeans,Masculino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,2,186.59,203,75,7,0.0022737608003638,0.8518518518518517,0.0,0.30303030303030304,0.29963166331298385,0.030062393647192286
Short Jeans Plus Size Feminino Cintura Alta Com Lycra,4.5,4.0,8.0,Stillger Jeans,Algodão,Feminino,Primavera/Verão,"Daria 5 estrelas pois a qualidade do short é muiro boa, e confortável. Mas dou 3, pois o produto não é igual o da foto. E em relação ao tamanho é muito confuso, pois no guia de tamanho, é uma medida, na descrição a medida é completamente diferente. Comprei o short de acordo com o guia (pq não se sabe em qual confiar) e o short ficou largo.",Sem comentários,Sem comentários,25,69.3,738,25,7,0.0154615734424738,0.8148148148148148,0.00044067423157430867,0.12121212121212122,0.09962143173834453,0.1820760068065797
Kit Roupa De Ballet Infantil 6 Itens Uniforme Bale Rosa,4.7,102.0,0.0,Giovanna Ballet,Indeterminado,Feminino,Não Definido,Comprei tamanho 6 e minha filha usa 4. Compra grande pra dá certo. A sapatilha peguei um número a mais e ficou a conta certinha.,"Tudo lindo. Perfeito, serviu certinho.","Produto de excelente qualidade, muito completo e ainda veio mimo. Muito obrigada!.",100,99.9,330,178,1,0.0059117780809458,0.888888888888889,0.01123719290514487,0.0,0.15180246239896322,0.3828701077708451
Collant E Saia Ballet Infantil Colorido Dança Body Roupa,4.6,0.0,0.0,Gran Ballet,Indeterminado,Sem Gênero Infantil,Não Definido,Sem comentários,Sem comentários,Sem comentários,50,98.01,340,178,1,0.0104592996816734,0.8518518518518517,0.0,0.0,0.14857951638757208,0.3828701077708451
Kit Roupa De Bebe 9 Peças Body Manga Longa E Mijão Algodão,4.7,538.0,11.0,Duda Lelê Moda Infantil,Indeterminado,Bebês,Não Definido,"São lindos, gostei de todos os conjuntos, vieram 2 calças amarelas, mas são tons diferentes, o tecido é muito bom, a forma é grande. Minha bebê não nasceu ainda, vai demorar um pouco para vestir. Os tecidos também são ótimos.","Amei o kit a cada dois bodys vem uma calça se não tiver tão frio da pra usar de pijama adorei, amei as estampas e as cores, o tecido é ótimo tbm confortável, meu bebê tem 1 ano e 10meses e peguei o maior tamanho gg ficou folgadinho servirá por bastante tempo, comprarei mais vezes com certeza.","Então muito bom o bom o material as queria que eles tivessem colocado cores diferentes a maioria veio na cor amarela, mas gostei do material.",1000,112.77,247,178,1,0.001819008640291,0.888888888888889,0.059270684146744516,0.16666666666666669,0.17374919000034106,0.3828701077708451
Short Masculino Moletom Estampas Presente Dia Dos Pais Top,3.0,6.0,10.0,Canario,Algodão,Masculino,Primavera/Verão,Excelente comprarei mais. Produto muito bem acabado e material de qualidade. Costuras bem reforçadas.,"Muito ruim não é moletom, tecido flanelado parece couro.",Sem comentários,50,39.99,170,25,7,0.0100045475216007,0.2592592592592594,0.000661011347361463,0.15151515151515152,0.04964018962518332,0.1820760068065797
Kit 3 Calça Jeans Masculina Skinny Lycra Justa Tradicional,2.9,7.0,0.0,Rebel Cat,Jeans,Masculino,Outono/Inverno,Eu não gostei do meu produto uma das causas veio com o bolso rasgado.,"Achei bom,.","Veio tamanho errado.
Bolso rasgado.",25,138.97,647,75,3,0.0086402910413824,0.2222222222222222,0.0007711799052550402,0.0,0.21842706592544595,0.030062393647192286
Kit 4 Cuecas Boxer Lupo Em Algodão Masculina Cotton Original,4.6,2386.0,22.0,Lupo,Algodão,Masculino,Primavera/Verão,"Muito bom , eu sempre gostei de usar cueca com folga mas resolvi seguir as orientações das medidas na tabela e ficou ótimo. Peguei a m (normalmente pego um tamanho acima) mas ficou muito bom, perfeito. Se tivesse arriscado no tamanho g teria ficado muito largo. Tenho 1. 75 altura e 76kg.",As cuecas são de péssima qualidade as mais falsas que existe. Eu uso cuecas lupo há muito tempo não gostei porque é anunciado como original. Estou só o ódio.,"Eu tenho 1,80 e peso 80 kg, a g ficou perfeita.",10000,89.9,463,25,7,0.0422919508867667,0.8518518518518517,0.2628621791340751,0.33333333333333337,0.13474983800006823,0.1820760068065797
Kit Sexy Camisola E Robe Sensual Com 2 Calcinha Fio Brinde,4.7,29.0,10.0,Sedução Da Noite E Gata Estilosa,"Elastano,Helanca,Renda",Sem Gênero,Primavera/Verão,"Boa noite!!.
Gostei muito do produto.
Perfeito!! amei!!.","Comprei e em vez de mandarem a camisola , mandaram no lugar um baby dool ! e o shortinho não e bom e a blusinha não serve nos peitos , só o roby que e bonito !.",Linda amei😍😍😍.,100,66.28,696,64,7,0.0004547521600727,0.888888888888889,0.003194888178913738,0.15151515151515152,0.09447153916987826,0.0005672149744753262
Bermdua Térmica Short Academia Fitness Feminino Corrida,4.6,0.0,10.0,Keeper,Microfibra,Feminino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,5,42.69,406,101,7,0.0086402910413824,0.8518518518518517,0.0,0.15151515151515152,0.05424439821288496,0.030062393647192286
Calça Térmica Masculina Roupa De Frio Forrada Legging,4.6,7.0,35.0,Camiseta Térmica/Mundo Térmico,Poliester Térmico Peluciado + Elastano,Masculino,Primavera/Verão,Produto bom.,Produto bem pequeno. Comprei a gg e ficou bem justa a calça.,Calça de excelente qualidade ficou perfeito.,50,78.28,167,119,7,0.0004547521600727,0.8518518518518517,0.0007711799052550402,0.5303030303030303,0.11493468844855223,0.0005672149744753262
Body Bebê Player 3 Entrou No Jogo Gamer Personalizado,5.0,6.0,14.0,Fantastic Baby Fashion,Indeterminado,Bebês,Primavera/Verão,Lindo e bem confeccionado.,"Tecido ótimo, desenho veio direitinho! adorei.",Sem comentários,50,25.27,291,178,7,0.003638017280582,0.9999999999999999,0.000661011347361463,0.21212121212121213,0.02453872651000989,0.3828701077708451
Kit 3 Bermudas Tactel Masculino Surf Praia Verão Estampado,3.9,21.0,0.0,Gata Rebelde,Poliéster,Masculino,Primavera/Verão,Perfeito nota 1000.,O tamanho não corresponde a ilustração.,Único problema são as pessoas estampas horríveis de palhaço não gostei das estampas.,100,59.97,322,122,7,0.0068212824010914,0.5925925925925927,0.0023135397157651207,0.0,0.0837113331741755,0.12592172433352242
Kit 10 Peças Infantil Feminino 10-12-14 Juvenil Premium,4.0,2.0,0.0,Balloon Kids,Indeterminado,Meninas,Não Definido,"Os tamanhos veio certinho ,o material das permudas qui achei um pouco inferior.",Sem comentários,Sem comentários,25,136.96,97,178,1,0.0027285129604365,0.6296296296296297,0.00022033711578715433,0.0,0.21499948842126806,0.3828701077708451
Conjunto De Criança Roupa Infantil Sereia Festa Aniversário,4.9,48.0,0.0,Marie,Indeterminado,Meninas,Não Definido,"Super confortável e lindo, minha filha fez 6 aninho está na transição do tamanho 6 para o 8 compra o tamanho 8 e ficou perfeito. Se o comentário lhe ajudou deixe uma curtida.","Eu e minha filha amamos esse conjunto, qualidade material, cor linda, costura bem feita. Minha filha tem 6 anos, peguei de 8 anos e ficou perfeita. Muito linda.",Bom produto. Minha neta amou. Veste bem. Era o que esperávamos.,100,89.9,491,178,1,0.0009095043201455,0.9629629629629631,0.005288090778891704,0.0,0.13474983800006823,0.3828701077708451
Roupa Umbanda Candomblé Masculino Oxford Ração Calça,4.4,102.0,5.0,Holm Store,Oxford,Sem Gênero,Não Definido,O tamanho g. Ficou enorme. Tive que diminuir a calça. Já a p. Pequena demais.,"É um bom produto, confortável e bonito, só achei um pouco largo.","Ficou super transparente na bunda, se for pra usar teria que ser com um short branco por baixo, senão mostra a cor de tudo, inclusive da pele.",500,49.49,355,111,1,0.0004547521600727,0.777777777777778,0.01123719290514487,0.07575757575757576,0.06584018280413356,0.003970504821327283
Shorts Bermuda Caqui Cdp Padrao Presidiario Detento Cadeia,4.6,0.0,10.0,S.A Magazine,Algodão,Masculino,Não Definido,Sem comentários,Sem comentários,Sem comentários,5,59.91,683,25,1,0.0004547521600727,0.8518518518518517,0.0,0.15151515151515152,0.08360901742778214,0.1820760068065797
1 Camisola Renda Sensual Linha Noite Lingerie Feminina,4.4,1036.0,5.0,Sigh,Indeterminado,Sem Gênero,Não Definido,"Tamanho gg é super pequeno,quem tiver seios grandes vai perder tempo,tecido um pouco grosso pra uma camisola e a cor é horrível. Pra mim foi uma perda de dinheiro.","Maravilhoso, produto de ótima qualidade, e valeu super a pena pelo valor pago. Apenas um dica, pois ele é um pouco curto, tirando isso e maraa. Uso 36/38 em alguns caso, comprei o g e ficou certinho e dessa forma acabou não ficando tão curto tbm.","Camisola linda, detalhe da renda uma graça, romântica e sexy ao mesmo tempo, tecido macio confortável. Porém confecção é pequena, gg corresponde ao g ou até mesmo o m, comprei gg e ficou justa na pança kkkk achei q ficaria mais soltinho. Por isso se vc for comprar compre 1 tamanho maior, mas caso n se importar de ficar justa tá ótima. Mas é linda a camisola.",10000,35.91,715,178,1,0.0004547521600727,0.777777777777778,0.11413462597774594,0.07575757575757576,0.04268271887043415,0.3828701077708451
Body Temático Bebê Mêsversário Infantil Tema Safari,4.6,27.0,0.0,Calm Baby Kids,Indeterminado,Bebês,Primavera/Verão,Amei.,"Vale muito a pena.
É lindo e de boa qualidade.",Muito bom.,100,59.89,159,178,7,0.0009095043201455,0.8518518518518517,0.0029745510631265836,0.0,0.08357491217898436,0.3828701077708451
Conjunto Super Mario Bros Longo Fantasia Infantil,4.8,45.0,0.0,Não Definido,Indeterminado,Meninos,Não Definido,Ficou lindo no meu filho eu amei ❤️.,"Ficou perfeito.
Meu filho amou.","Excelente produto, só precisou de ajuste na largura, mas pq comprei um número maior msm.
Meu filho amou.",100,101.35,575,178,1,0.0104592996816734,0.9259259259259259,0.004957585105210972,0.0,0.15427509293680297,0.3828701077708451
Roupa Conjunto Térmica Grossa Frio Extremo Forrada + Brinde,4.7,212.0,11.0,Neve,Poliéster/Elastano,Feminino,Outono/Inverno,"Como várias pessoas já reclamaram, a numeração do conjunto é totalmente incondizente. Pedi para numeração 40, mas a calça veste no máximo um 38 e a blusa é enorme - g ou gg. Mas mesmo assim consegui usar. Peguei temperaturas perto de 0 grau no sul e deu super certo! mantiveram a temperatura do corpo com apenas três camadas (termica+lã+casaco). Vale o custo benefício, mas acho que poderiam acertar a numeração.",Muito bom. Ja estou usando na neve. Adorei ganhar a luvinha. Está sendo muito util.,"Perfeito no corpo. A camiseta é compridinha (como eu gosto) e a calça perfeita. Muito bom. Quanto à proteção de frio extremo, só se usar o conjunto por baixo de blusão ou casaco. É quentinha, sim, mas não para polo norte.",1000,139.71,563,127,3,0.0013642564802182,0.888888888888889,0.02335573427343836,0.16666666666666669,0.21968896013096417,0.0022688598979013048
Roupa Egípcia Infantil Faraó Completa De Carnaval P/ Entrega,4.6,0.0,0.0,Fantasias Carol Fsp,Indeterminado,Meninos,Não Definido,Sem comentários,Sem comentários,Sem comentários,5,149.88,290,178,1,0.0004547521600727,0.8518518518518517,0.0,0.0,0.23703147914464037,0.3828701077708451
Kit 3 Short Curto Soltinho Malha De Moletom C/bolso G1 Ao G6,4.0,3.0,8.0,Colbacho,Algodão,Feminino,Primavera/Verão,"Muito bom tecido , tamanho bom tmb , amei e vou comprar mais.",Amei!.,Achei que não tem nada a ver com a foto.,25,113.6,192,25,7,0.0054570259208731,0.6296296296296297,0.0003305056736807315,0.12121212121212122,0.17516455782544935,0.1820760068065797
Conjunto Feminino Segunda Pele Térmico Roupa De Frio P/ Neve,4.5,144.0,0.0,Marca Importado,Composição: 92% Poliester 8% Spandex,Masculino,Outono/Inverno,Fui para a europa no inverno e foi excelente.,Maravilhoso! quentinho! material ótimo! vou comprar agora para meu esposo tb.,"O material da calça é péssimo. Da blusa é um pouco melhor. A calça cabe duas de mim dentro. A idéia desta roupa ser tamanho único não funciona. A propaganda é que seria segunda pele. Ficou enorme e horroroso.
Não tem como vestir por baixo de um jeans jamais.
Meu primeiro pedido no mercado livre e fiquei decepcionada.",1000,78.9,483,55,3,0.0022737608003638,0.8148148148148148,0.015864272336675114,0.0,0.11599195116128375,0.005104934770277935
Cabide Infantil Preto - 150 Unidades,4.6,0.0,0.0,Amilplast,Indeterminado,Bebês,Não Definido,Sem comentários,Sem comentários,Sem comentários,5,124.9,33,178,1,0.0022737608003638,0.8518518518518517,0.0,0.0,0.1944340233962007,0.3828701077708451
Collant Regata Infantil Em Suplex - Tamanhos 14 E 16,4.6,0.0,0.0,Pimenta Freska,Indeterminado,Feminino,Não Definido,Sem comentários,Sem comentários,Sem comentários,3,39.9,604,178,1,0.0013642564802182,0.8518518518518517,0.0,0.0,0.04948671600559326,0.3828701077708451
Shorts adidas 3 Stripes - Original,4.3,27.0,11.0,Adidas,Algodão/Poliéster,Masculino,Primavera/Verão,Adidas sempre um bom produto gostei muito.,Excelente.,Adidas só o nome já diz tudo.,100,199.99,13,37,7,0.0109140518417462,0.7407407407407406,0.0029745510631265836,0.16666666666666669,0.32248218000750317,0.0005672149744753262
Saia Tapa Bumbum Conforto Caminhada Fit,4.7,26.0,6.0,Topbrasil,Indeterminado,Feminino,Não Definido,"Amei! veste super bem. Caimento perfeito. Tecido leve. Não é muito comprido nem curtíssimo. Tamanho o qual deixa o look lindo. Uso para academia e exercícios ao ar livre. Comprei um número maior, mesmo assim, permanece no lugar. Tamanho um pouco abaixo do bumbum combrindo-o bem. Para quem não quer uma saia comprida, e, não deseja aqueles que finge tampar😊 esse é perfeito. Comprei dois e adorei 🥰.","Estava dentro dos padrões que eu esperava. Bem confortável, ótimo tecido, do tamanho exato ao meu corpo. Muito bom amei tudo.",Produto maravilhoso obrigada pelo mimo.,100,40.6,777,178,1,0.0009095043201455,0.888888888888889,0.0028643825052330064,0.09090909090909091,0.050680399713515914,0.3828701077708451
Kit Com 7 Bermuda Para Usar Com Vestido E Embaixo Da Roupa,3.5,18.0,0.0,Silvest,Poliéster,Feminino,Primavera/Verão,"As medidas não são do mesmo tamanho, enquanto um modelo vestia bem outro ficava pequeno e faltando tecido no traseiro, mas como eu precisava estou usando as peças que me coube.","Muito curto, pois na foto é bermuda, comprei pensando que era mais comprida. Mas. Vou ficar igual.",Bom.,100,111.72,718,122,7,0.0004547521600727,0.44444444444444453,0.001983034042084389,0.0,0.1719586644384571,0.12592172433352242
Minhocão Calça Ceroula Masculina Long Leg Mijão Promoção,4.7,208.0,50.0,Bela Notte,Algodão,Masculino,Primavera/Verão/Outono/Inverno,"O tamanho g ficou pequeno, tenho 1, 72 não era pra ficar.",Vestiu perfeitamente. Bastante confortável.,Ótimo produto. Já lavei e continua perfeito.,1000,78.49,116,25,9,0.0004547521600727,0.888888888888889,0.02291506004186405,0.7575757575757576,0.11529279356092903,0.1820760068065797
Kit 2 Bermudas Modeladoras Cintura Alta Modela Cuvas Trifil,4.6,0.0,0.0,Trifil,Microfibra,Feminino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,5,69.9,783,101,7,0.0013642564802182,0.8518518518518517,0.0,0.0,0.10064458920227824,0.030062393647192286
